recruit_rank,games_played,ft_pct,free_throw_rate,fg2_pct,fg3m,fg3_pct,ts_pct,rim_shot_ratio,mid_fg_made,mid_shot_ratio,dunks_made,dunk_rate,usage_pct,porpag,personal_foul_rate,ast_tov_ratio,off_box_plus_minus,def_box_plus_minus,off_game_box_plus_minus,def_game_box_plus_minus,assists,steals,offensive_rebounds,defensive_rebounds,drb_pct,ast_pct,tov_pct,stl_pct,height_in_cm
55.7,29.0,0.741,56.3,0.394,3.0,0.2,45.21,0.75,5.0,0.2273,1.0,1.0,11.6,-0.127446,3.7,1.1819141,-3.17206,-1.30686,-3.40204,-0.693513,0.4483,0.2069,0.5517,1.2069,12.8,7.6,17.5,1.1,195.6
55.7,29.0,0.633,22.9,0.403,26.0,0.377,50.6,0.5484,7.0,0.2333,2.0,1.0,15.6,0.0122579,5.0,0.8965259,-2.20677,-1.01775,-2.63039,-1.14613,0.8387,0.871,0.7419,1.3871,9.3,9.0,19.0,2.1,188.0
77.4,35.0,0.636,32.0,0.417,31.0,0.352,49.97,0.6579,10.0,0.2174,0.0,1.0,16.6,1.24825,5.1,1.6562397,2.96068,0.623413,0.219156,2.00024,1.5143,1.0,0.8857,1.0286,6.3,13.9,16.5,3.0,182.9
55.7,27.0,0.45,34.5,0.476,3.0,0.176,46.52,0.5787,27.0,0.2842,5.0,0.8333,27.8,0.404512,5.1,0.28570426,-4.63751,-0.956515,-3.88371,-1.57721,0.8148,1.4074,2.0,3.963,18.2,8.3,21.6,3.0,193.0
66.6,32.0,0.632,31.1,0.418,20.0,0.364,49.98,0.5122,7.0,0.2692,3.0,1.0,14.9,0.688815,4.6,0.7999635,0.83929,3.1643,-0.100293,2.71148,0.875,0.5938,1.125,1.7188,9.6,8.3,23.1,1.9,203.2
55.7,31.0,0.5,75.9,0.5,0.0,0.0,44.36,0.5,4.0,0.5,1.0,1.0,10.4,-0.112293,3.4,2.428698,-2.92996,-3.22786,-3.61596,-2.01419,0.5484,0.0968,0.0968,0.6774,10.4,13.2,16.1,0.7,190.5
55.7,24.0,0.667,75.0,0.409,1.0,0.1,42.63,0.5625,0.0,0.0,1.0,0.5,12.6,-0.115952,4.4,1.4285225,-3.25236,-1.21315,-4.56209,-1.0948,0.4167,0.0833,0.375,0.75,9.2,8.8,15.2,0.5,190.5
55.7,29.0,0.58,37.9,0.444,2.0,0.333,47.19,0.5395,15.0,0.2941,3.0,0.6,19.8,-0.563749,7.0,0.2641648,-8.54181,0.746601,-7.48283,-0.762835,0.4667,0.3667,1.7,2.8667,18.9,5.8,27.8,1.1,198.1
55.7,25.0,0.75,10.5,0.25,26.0,0.361,53.88,0.0,1.0,0.3333,0.0,1.0,15.6,0.434598,1.8,1.2727488,-0.0638734,-3.45467,0.534094,-2.02845,0.5385,0.1538,0.0769,0.4615,5.6,9.7,15.2,0.9,195.6
55.7,9.0,0.0,0.0,0.667,2.0,0.286,50.0,0.5568,4.0,0.3158,0.0,1.0,27.2,0.0133972,3.6,0.33333334,-6.35753,-8.9828,-5.15136,-7.25912,0.1111,0.0,0.0,0.0,0.0,10.3,30.3,0.0,185.4
55.7,30.0,0.76,32.7,0.452,35.0,0.385,56.29,0.6061,8.0,0.2759,0.0,1.0,21.1,0.975813,7.1,0.5714025,0.581563,-4.02197,0.357728,-3.17327,0.625,0.4062,1.25,1.9688,14.1,9.4,18.0,1.4,203.2
55.7,13.0,0.65,200.0,0.4,0.0,0.0,51.52,0.5,1.0,0.3333,0.0,1.0,11.7,-0.24506,1.6,0.28560817,-4.2008,-3.65071,-2.39548,-3.24166,0.1538,0.2308,0.7692,1.5385,21.7,2.9,29.1,1.5,203.2
42.4,23.0,0.792,114.3,0.632,0.0,0.0,66.36,0.6875,1.0,0.3333,0.0,1.0,16.0,0.0705259,8.1,0.29414153,-3.84171,-0.953715,-6.20377,-0.445551,0.2174,0.1739,0.4783,0.6087,9.0,6.0,36.8,1.4,198.1
55.7,6.0,1.0,50.0,0.5,0.0,0.0,60.61,0.5568,4.0,0.3158,0.0,1.0,13.2,-0.0265577,4.0,0.0,-4.09395,-2.43931,-4.46995,1.1563,0.0,0.1667,0.3333,0.6667,16.8,0.0,32.4,2.1,190.5
55.7,29.0,0.692,22.4,0.382,5.0,0.208,38.96,0.4118,6.0,0.3529,0.0,1.0,16.3,-0.188661,4.2,1.4706585,-2.55386,-2.23658,-2.63597,-1.66105,0.8621,0.2069,0.4828,1.0345,12.3,18.1,22.3,1.3,198.1
26.6,6.0,0.0,0.0,0.333,0.0,0.0,33.33,0.0,1.0,0.5,0.0,1.0,11.8,0.0606856,2.9,0.71435875,-1.85926,-1.68467,-0.174577,-1.30013,0.0,0.0,0.3333,0.3333,15.0,0.0,0.0,0.0,205.7
77.0,34.0,0.769,41.9,0.358,39.0,0.382,55.14,0.5,8.0,0.2581,0.0,1.0,14.8,0.79042,2.4,1.6200191,0.111549,-1.2592,-0.457298,-0.863231,2.3824,0.3529,0.2353,1.1471,5.4,17.5,23.0,0.8,188.0
8.2,16.0,0.4,66.7,0.538,1.0,0.25,49.37,0.6,3.0,0.3333,0.0,1.0,24.9,0.0077946,5.7,1.0,-3.05285,1.92784,-4.59915,2.35355,1.0,0.625,0.375,0.8125,12.1,26.4,29.6,4.6,188.0
55.7,20.0,1.0,17.6,0.471,0.0,0.0,51.56,0.2857,5.0,0.5556,0.0,1.0,8.8,0.177906,6.2,0.6662001,-2.39569,-1.34894,-3.17396,-0.640896,0.0952,0.0952,0.4762,1.1905,21.1,3.5,16.6,1.0,200.7
55.7,3.0,0.5,66.7,0.0,1.0,0.5,50.63,0.0,0.0,0.3158,0.0,1.0,20.0,-0.0546663,10.0,0.0,-4.59195,-4.71107,-10.6806,-11.328697,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,175.3
19.2,26.0,0.471,30.4,0.4,3.0,0.143,35.12,0.5217,2.0,0.1667,0.0,1.0,19.1,-0.338698,5.4,0.5554593,-4.76409,-1.02044,-5.07274,-0.955216,0.1923,0.1923,0.4615,0.6154,9.6,5.0,14.0,1.5,193.0
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,34.8,-0.227616,0.0,0.71435875,-16.7583,-11.984825,1.58561,-11.328697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,198.1
55.7,8.0,1.0,200.0,1.0,0.0,0.0,100.0,0.5568,1.0,1.0,0.0,1.0,9.3,0.130238,0.0,0.0,-3.01047,-0.134266,-2.90364,-0.231502,0.0,0.0,0.0,0.25,14.6,0.0,40.1,0.0,182.9
91.2,35.0,0.7,49.8,0.527,5.0,0.125,52.81,0.5568,4.0,0.3158,0.0,1.0,20.4,3.24074,2.4,1.388027,3.40056,4.05713,4.20262,3.20348,2.6571,0.8286,2.64691,4.9655,20.3,17.4,18.9,1.7,205.7
55.7,22.0,0.2,83.3,0.5,1.0,0.25,35.82,0.5568,4.0,0.3158,0.0,1.0,11.2,-0.261653,3.7,1.599648,-5.03377,-1.35773,-5.29191,-0.684559,0.3636,0.0909,0.0455,0.2727,9.1,19.8,36.1,1.6,180.3
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.317331,0.0,0.71435875,-0.295196,-0.0807474,0.422393,-4.14869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.6
55.7,21.0,0.857,50.0,0.357,0.0,0.0,46.18,0.6667,3.0,0.2727,0.0,1.0,10.8,-0.259999,7.7,0.33321667,-5.25504,-2.90655,-7.22651,-2.31569,0.0952,0.0,0.2381,0.4286,9.4,3.3,28.5,0.0,210.8
55.7,10.0,0.25,33.3,0.167,2.0,0.333,32.37,0.0,1.0,0.2,0.0,1.0,13.5,-0.903292,3.4,0.2,-9.26284,-1.77782,-8.91092,-2.3009,0.1,0.2,0.2,0.6,10.2,3.0,30.8,1.7,198.1
55.7,30.0,0.444,28.6,0.381,5.0,0.238,38.43,0.4375,9.0,0.3462,0.0,1.0,15.4,-0.396154,3.1,1.0527396,-4.5226,-1.62061,-4.59718,-0.94769,0.6667,0.2667,0.2333,0.7667,10.2,13.7,25.7,1.7,185.4
55.7,13.0,0.5,90.9,0.429,1.0,0.25,44.44,0.6667,1.0,0.25,0.0,1.0,18.6,-0.0276235,4.4,0.0,-4.30714,-4.02925,-2.92519,-1.87905,0.0,0.0769,0.2308,0.3077,9.2,0.0,18.5,1.2,198.1
55.7,28.0,0.734,32.8,0.482,55.0,0.311,51.26,0.6078,22.0,0.3729,2.0,1.0,21.4,3.06706,3.0,1.5945966,3.67804,0.595701,3.07172,0.740491,2.1071,1.1786,1.0714,3.9286,16.8,15.1,12.2,2.3,198.1
55.7,27.0,0.75,20.0,0.6,0.0,0.0,61.64,0.6216,1.0,0.3333,1.0,1.0,12.1,0.372724,7.1,0.74991566,-1.42904,0.488806,-3.14407,1.95266,0.2222,0.3704,0.5185,1.0,15.0,5.9,18.0,2.8,203.2
55.7,30.0,0.478,83.6,0.564,0.0,0.0,54.65,0.6486,7.0,0.3889,8.0,1.0,11.3,0.237772,5.2,0.37492734,-1.73047,-0.558371,-2.38965,-0.587342,0.1935,0.0645,0.871,1.6452,13.6,2.4,17.5,0.1,208.3
55.7,37.0,0.619,70.8,0.528,0.0,0.0,55.92,0.6087,5.0,0.25,10.0,0.8333,14.2,1.0523,4.7,0.62503856,0.717879,7.45032,0.570652,4.34735,0.4054,0.3514,1.8378,1.7297,13.1,4.4,17.7,1.4,208.3
55.7,30.0,0.838,23.8,0.338,68.0,0.379,54.19,0.5625,18.0,0.2813,0.0,1.0,19.1,1.5051,2.5,0.77776194,0.927077,-1.40606,1.00661,-0.759116,1.6333,0.9,0.5667,1.8667,7.2,12.5,20.9,1.7,188.0
55.7,2.0,0.5,100.0,1.0,0.0,0.0,50.85,0.5568,1.0,1.0,0.0,1.0,34.8,0.359682,13.3,0.71435875,-2.64796,-11.984825,7.22076,1.52691,0.0,0.0,0.5,2.0,39.589,0.0,0.0,0.0,198.1
55.7,17.0,0.667,33.3,0.333,2.0,0.667,57.55,0.5568,4.0,0.3158,0.0,1.0,10.7,-0.0381438,5.1,0.4997875,-4.53821,-0.900097,-3.51323,-0.92956,0.1176,0.0,0.2353,0.5882,16.7,5.8,30.5,0.0,208.3
55.7,25.0,0.364,39.3,0.48,1.0,0.333,46.65,0.6,5.0,0.3571,2.0,1.0,10.7,-0.520676,3.2,0.6922118,-5.15975,0.321457,-4.13891,0.475297,0.3333,0.1852,0.3333,1.8148,22.3,3.1,27.5,1.3,203.2
51.8,18.0,0.0,15.8,0.429,1.0,0.2,36.72,0.6667,2.0,0.25,0.0,1.0,23.6,-0.107962,7.4,1.1427102,-6.15386,-2.02756,-9.02391,-1.59777,0.4444,0.1111,0.1111,0.2778,8.3,25.0,28.0,1.9,182.9
55.7,28.0,0.808,26.5,0.429,25.0,0.397,57.09,0.5294,6.0,0.3333,0.0,1.0,17.7,0.708526,5.3,0.5455008,0.923001,-2.64289,0.602246,-1.6275,0.4286,0.4643,0.7857,0.7143,7.2,7.0,19.5,2.1,200.7
55.7,28.0,0.8,15.2,0.5,0.0,0.0,52.3,0.44,22.0,0.5366,1.0,0.5,14.2,-0.560899,6.8,0.33335927,-4.75116,0.509457,-6.21329,-0.0796474,0.4286,0.1429,0.8214,1.3929,11.2,6.3,37.3,0.6,213.4
55.7,8.0,0.75,22.6,0.39,6.0,0.5,50.26,0.5789,5.0,0.2273,1.0,1.0,22.6,0.345038,5.0,0.5,-5.40857,4.3183,-1.9551,1.23097,1.0,0.75,1.0,2.75,15.3,11.9,24.6,2.1,182.9
55.7,17.0,0.576,42.3,0.474,0.0,0.0,49.64,0.561,14.0,0.3784,1.0,1.0,21.9,-0.200697,5.9,0.15623671,-6.8235,1.31225,-5.31941,-0.354566,0.2941,0.4118,1.8235,3.4706,22.4,4.4,28.9,1.4,213.4
55.7,6.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.3158,0.0,1.0,4.9,0.294743,0.0,0.71435875,-0.398605,-4.59773,2.42563,-2.22492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.4
85.8,33.0,0.763,17.8,0.367,20.0,0.364,44.36,0.434,35.0,0.3333,0.0,1.0,19.0,0.0750143,2.8,0.91305184,-2.82856,-0.163024,-3.23296,-0.499617,1.9091,0.5758,0.303,1.9697,9.4,15.4,27.5,1.4,185.4
36.6,20.0,0.2,40.0,0.476,0.0,0.0,36.97,0.5833,3.0,0.3333,3.0,1.0,15.6,-0.471672,6.2,0.6363636,-4.74515,1.14376,-5.86848,1.14226,0.35,0.15,0.3,1.1,18.3,8.1,29.0,1.2,203.2
55.7,5.0,0.333,42.9,0.667,0.0,0.0,29.67,0.5,1.0,1.0,0.0,1.0,29.0,-0.440483,6.3,0.3334,-14.7141,-8.48735,-13.4715,-8.59373,0.1667,0.0,0.0,0.3333,6.1,10.0,31.3,0.0,180.3
55.7,27.0,0.676,61.8,0.413,8.0,0.229,46.38,0.5263,11.0,0.2973,1.0,1.0,19.2,-0.408962,4.3,0.5833052,-4.02775,-4.43118,-4.07755,-3.34361,1.037,0.5926,1.0,2.037,12.3,12.1,27.5,1.8,195.6
55.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.9,-0.960452,5.6,0.5,-12.3892,-0.403545,-14.6663,-2.48335,0.25,0.1667,0.0,0.4167,10.7,11.3,68.4,2.7,180.3
55.7,21.0,0.667,5.6,0.5,13.0,0.382,55.03,0.5568,4.0,0.3158,0.0,1.0,22.9,0.183345,6.9,0.28573573,-2.44047,-0.0317974,-0.923506,-0.358372,0.1905,0.3333,0.3333,0.8095,14.4,7.5,25.1,2.9,195.6
32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,14.2,-0.414613,5.7,0.0,-16.5394,-4.7552,-15.7204,-6.07458,0.0,0.0,0.0,0.2,15.7,0.0,59.9,0.0,193.0
88.2,36.0,0.412,65.4,0.458,1.0,0.25,44.75,0.6071,5.0,0.25,6.0,1.0,13.0,0.0340988,3.6,0.6841606,1.40269,2.68181,-0.127466,2.14422,0.3611,0.4167,0.8889,0.75,7.7,5.5,23.1,2.4,198.1
55.7,18.0,0.0,18.2,0.222,1.0,0.5,29.29,0.3333,0.0,0.0,0.0,1.0,16.0,-0.177865,4.2,1.7502251,-4.85959,-2.42487,-6.30405,-2.77053,0.3889,0.0556,0.0556,0.3333,13.0,20.2,26.9,1.1,188.0
64.0,30.0,0.41,49.1,0.519,0.0,0.0,49.48,0.6441,5.0,0.1316,19.0,0.95,17.6,0.165117,4.8,0.34779972,-3.12122,0.65109,-2.91335,-0.390564,0.5161,0.3548,1.3226,3.129,14.7,4.7,21.2,0.9,198.1
55.7,29.0,0.5,40.7,0.531,0.0,0.0,53.02,0.6197,16.0,0.381,1.0,1.0,16.5,0.320716,5.9,0.31426042,-2.51846,-0.952376,-3.60314,-1.21088,0.3548,0.5484,1.7742,2.2903,13.6,4.8,21.9,1.7,198.1
55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,32.8,-0.158226,16.0,0.0,-22.727718,-1.40794,-24.941147,-9.1068,0.0,0.0,0.0,0.0,0.0,0.0,75.989,0.0,190.5
55.7,29.0,0.611,31.6,0.291,0.0,0.0,32.8,0.3478,7.0,0.25,1.0,1.0,19.9,-0.248912,4.6,0.5454785,-6.59965,0.248699,-5.74365,-0.927912,0.2069,0.2414,0.5517,0.5517,9.3,6.5,17.0,2.2,205.7
23.8,31.0,0.675,53.5,0.503,0.0,0.0,54.52,0.62,16.0,0.2909,16.0,0.8889,17.1,1.30774,4.4,0.75509304,-0.552996,0.366429,-1.03868,-0.321378,1.1935,0.4194,2.0968,3.0323,14.9,10.6,22.4,1.0,200.7
55.7,27.0,0.632,111.8,0.471,0.0,0.0,53.79,0.6667,2.0,0.25,2.0,0.6667,11.8,-0.303764,3.7,0.09081983,-7.17647,-4.82586,-6.15535,-4.30602,0.037,0.0,0.2963,0.4444,8.1,1.2,32.6,0.0,193.0
55.7,23.0,0.522,67.6,0.519,5.0,0.714,61.21,0.5652,1.0,0.25,5.0,1.0,16.7,0.348357,3.8,0.699862,-0.226382,-1.67011,0.640636,-0.95686,0.3043,0.2609,0.4783,0.913,14.1,8.5,20.3,2.0,200.7
55.7,24.0,0.743,44.3,0.468,0.0,0.0,52.29,0.6071,20.0,0.3922,0.0,1.0,18.6,0.654332,6.8,0.88235295,-2.98394,-1.8735,-3.52742,-0.691886,0.6,0.16,0.76,0.92,7.7,10.9,15.9,0.7,208.3
55.7,12.0,0.556,32.1,0.519,0.0,0.0,51.12,0.5385,7.0,0.5,1.0,1.0,13.9,-0.475384,2.7,0.6428388,-6.6053,1.05957,-4.15211,0.690921,0.75,0.3333,0.25,1.25,9.7,11.8,33.6,1.3,198.1
55.7,28.0,0.523,35.5,0.528,0.0,0.0,52.8,0.5532,13.0,0.4643,0.0,0.0,19.7,0.590629,4.7,0.9749873,-2.39577,-0.171911,-2.56543,-0.887802,1.3448,0.3103,1.4828,2.1724,13.1,14.3,21.6,1.0,203.2
55.7,15.0,0.5,69.0,0.4,0.0,0.0,33.77,0.6154,0.0,0.0,0.0,1.0,22.4,-0.6554,5.6,0.399932,-8.73622,-4.01996,-8.90594,-2.95854,0.3529,0.1765,0.1176,0.3529,4.9,7.0,27.8,1.0,188.0
55.7,27.0,0.672,28.0,0.503,19.0,0.297,51.16,0.6806,23.0,0.3286,11.0,0.7857,20.3,0.944295,4.6,0.4473497,-2.24318,4.67943,-0.508792,2.5657,0.6296,1.2593,1.1852,4.8519,23.1,6.0,16.5,3.0,200.7
68.6,31.0,0.368,45.7,0.532,0.0,0.0,50.47,0.5954,45.0,0.45,23.0,0.92,20.0,0.978314,4.4,0.7618854,-1.50101,4.39863,-1.08301,1.86406,1.5,0.75,2.64691,4.1875,16.5,12.0,19.9,1.5,200.7
55.7,31.0,0.521,83.0,0.602,0.0,0.0,58.69,0.7333,17.0,0.4359,11.0,0.8462,17.2,0.701726,7.7,0.31995776,-1.68083,-1.80448,-3.37166,-1.08662,0.2424,0.2727,1.0606,1.4242,12.7,2.8,17.9,1.2,198.1
18.0,8.0,0.0,0.0,1.0,0.0,0.0,16.67,0.5568,4.0,0.3158,0.0,1.0,15.5,-1.1217,1.0,0.16666667,-10.5597,0.202651,-11.4633,-2.93008,0.125,0.125,0.0,0.25,5.5,3.8,56.5,1.5,182.9
54.0,31.0,0.788,35.3,0.386,57.0,0.399,58.85,0.4167,7.0,0.35,0.0,1.0,17.6,1.6272,3.6,0.98080367,1.79181,0.586319,0.426002,0.695753,1.6452,0.9355,0.4839,2.0,8.8,14.6,21.6,2.1,190.5
55.7,17.0,0.815,42.2,0.488,7.0,0.304,54.02,0.7333,9.0,0.3462,1.0,1.0,21.0,0.411292,2.5,0.3529,-2.82032,-5.10899,-1.52201,-4.45931,0.3529,0.0588,0.7647,1.8235,16.0,5.3,20.2,0.2,198.1
21.2,36.0,0.633,62.2,0.445,26.0,0.313,50.4,0.527,10.0,0.2857,0.0,1.0,24.1,1.48703,4.5,0.58831,1.77673,0.629627,1.74374,0.693259,0.5556,0.75,1.4444,1.7778,13.3,7.3,14.3,2.7,195.6
55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,10.8,-0.299639,0.0,0.71435875,-6.8908,-2.35095,-11.6515,-7.25501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.6
55.7,6.0,0.5,0.0,0.0,0.0,0.0,52.63,0.5568,0.0,0.3158,0.0,1.0,5.8,0.599151,8.0,0.71435875,-0.885783,-2.77736,-2.94951,2.06392,0.3333,0.0,0.0,0.1667,12.9,35.9,0.0,0.0,193.0
55.7,31.0,0.521,49.5,0.433,0.0,0.0,45.49,0.6333,23.0,0.3485,2.0,0.6667,19.3,-0.38566,6.3,0.09753515,-6.60121,-1.45188,-6.51307,-1.26946,0.129,0.4194,1.4194,1.8065,16.1,1.8,28.9,1.8,203.2
55.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,11.4,-0.490764,3.5,0.0,-12.9529,-4.09676,-16.2493,-6.38858,0.0,0.0714,0.0,0.0714,4.8,0.0,43.4,2.5,185.4
55.7,15.0,1.0,35.3,0.0,2.0,0.143,30.23,0.0,0.0,0.3158,0.0,1.0,15.0,-0.524775,2.2,1.0,-7.2229,-3.94324,-6.94582,-3.47398,0.3333,0.0667,0.0667,0.6,14.6,12.0,24.2,0.7,175.3
55.7,11.0,0.0,33.3,0.4,0.0,0.0,28.78,0.5568,2.0,0.4,0.0,1.0,27.6,-0.0273523,3.1,0.71435875,-6.85635,-11.8053,-1.04635,-6.82939,0.0,0.0,0.1818,0.0909,9.4,0.0,0.0,0.0,190.5
55.7,17.0,0.5,44.4,0.6,2.0,0.154,36.7,0.6,0.0,0.3158,0.0,1.0,22.6,-0.14801,3.8,0.0,-7.00959,-6.34423,-7.01493,-3.13477,0.0,0.0588,0.0588,0.2941,10.8,0.0,15.2,1.2,182.9
55.7,36.0,0.397,49.1,0.484,0.0,0.0,47.18,0.5,25.0,0.4545,4.0,1.0,20.5,0.49863,5.6,0.51352406,-2.63032,1.36645,-2.24683,-0.00312684,0.5278,0.3333,1.6667,2.5556,17.0,6.9,17.9,1.2,203.2
55.7,25.0,0.667,13.8,0.5,28.0,0.418,60.41,0.5556,5.0,0.4545,0.0,1.0,12.4,1.38757,3.3,2.375,3.30682,-1.16981,1.87565,-0.184693,0.76,0.28,0.28,1.12,8.3,9.0,9.8,1.1,193.0
55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,8.5,-0.379583,0.0,0.71435875,-6.20844,-5.34657,-12.2184,-9.81229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.9
37.8,32.0,0.643,20.3,0.5,9.0,0.273,47.59,0.5652,5.0,0.3846,0.0,1.0,15.1,0.126512,4.5,1.0525429,-1.11905,1.46476,-4.43294,2.72081,0.625,0.5625,0.1562,0.6562,7.6,11.7,24.3,3.5,185.4
73.4,24.0,0.486,175.0,0.313,1.0,0.25,40.96,0.5556,0.0,0.0,1.0,1.0,12.7,-0.454316,6.1,1.3749813,-3.52747,0.0667695,-4.68553,0.802979,0.9167,0.2083,0.3333,0.8333,9.7,16.1,30.2,1.2,200.7
17.4,30.0,0.541,70.3,0.479,0.0,0.0,49.78,0.5248,17.0,0.3469,3.0,0.6,23.6,0.314964,6.4,0.19401781,-4.76392,-0.313231,-4.51539,-0.957259,0.4333,0.5333,2.2333,4.0333,19.5,4.4,23.6,1.3,200.7
96.0,32.0,0.743,32.2,0.552,50.0,0.413,60.3,0.6897,27.0,0.3176,15.0,0.9375,28.1,3.4790213,3.2,0.98646486,5.00433,-1.04764,7.14268,0.31738,2.2812,1.1562,0.9062,2.1875,9.8,22.0,18.6,2.6,190.5
60.2,31.0,0.675,48.5,0.406,20.0,0.313,48.28,0.4559,10.0,0.303,3.0,0.75,21.6,1.07081,3.9,1.2050711,0.00176176,0.187876,-1.28516,0.927081,1.5161,0.7419,0.6774,1.6452,9.9,16.4,18.7,2.4,188.0
55.7,18.0,0.6,62.5,0.625,0.0,0.0,62.65,0.7143,0.0,0.0,0.0,1.0,6.7,0.481048,8.1,0.71435875,-1.17635,-1.89446,-3.22372,-0.193621,0.0,0.0,0.3333,0.3889,9.0,0.0,0.0,0.0,203.2
91.6,32.0,0.753,43.0,0.472,17.0,0.239,48.94,0.6047,25.0,0.3846,1.0,1.0,20.9,1.05699,3.5,1.16,-0.766564,-0.878695,-0.460957,-0.945656,1.8125,0.4688,0.7812,2.5312,14.5,17.5,21.5,1.4,195.6
55.7,29.0,0.595,28.5,0.368,18.0,0.333,44.72,0.6667,8.0,0.1739,1.0,1.0,14.6,-0.131448,4.4,1.1246828,-3.22573,-0.735092,-2.94201,-0.444441,0.3103,0.2414,0.5172,2.069,12.9,3.6,6.1,0.8,203.2
55.7,12.0,0.75,57.1,0.2,0.0,0.0,28.09,0.0,1.0,0.5,0.0,1.0,14.7,-0.300237,5.4,0.4996501,-7.75399,-2.70978,-7.69403,-2.33061,0.0714,0.0714,0.1429,0.5714,19.1,4.9,21.0,1.5,198.1
55.7,19.0,0.556,45.0,0.4,0.0,0.0,43.25,0.4762,6.0,0.3158,2.0,0.6667,20.3,-0.18174,9.1,0.200076,-7.30531,-3.27672,-7.45561,-1.60624,0.1053,0.1579,0.4737,0.9474,14.2,2.9,19.7,1.2,200.7
55.7,22.0,0.852,36.5,0.467,13.0,0.448,59.89,0.5568,4.0,0.3158,0.0,1.0,20.1,0.986403,3.7,1.1666464,1.10124,-1.91914,0.928632,-0.779668,1.9091,0.4091,0.4091,0.8636,6.3,23.6,32.2,1.6,188.0
96.2,34.0,0.537,58.4,0.463,0.0,0.0,48.29,0.6184,14.0,0.25,22.0,0.8462,12.8,0.655942,4.4,0.34282106,-0.794821,3.09521,-1.25864,2.39273,0.3529,0.3824,2.3235,4.2647,17.5,2.6,19.0,0.9,205.7
55.7,25.0,0.25,6.9,0.484,10.0,0.37,50.92,0.8333,5.0,0.2632,1.0,1.0,17.7,-0.0876491,5.2,0.52623045,-4.20609,-1.17705,-3.0622,-1.08241,0.3571,0.1786,0.4286,1.3571,19.1,7.2,26.3,0.8,203.2
54.8,31.0,0.444,77.1,0.4,0.0,0.0,41.82,0.5714,2.0,0.1429,3.0,0.75,18.5,0.068831,4.9,0.36841244,-0.95876,2.8163,-1.97097,1.5852,0.2258,0.4194,1.1935,1.4194,23.0,5.5,28.8,3.7,200.7
55.7,19.0,0.75,28.6,0.364,0.0,0.0,34.59,0.4,2.0,0.3333,0.0,0.0,12.3,-0.944741,5.2,0.6154633,-7.58997,-1.23259,-7.69269,-0.952128,0.4211,0.0,0.1579,0.7895,12.0,10.6,45.8,0.0,205.7
76.0,31.0,0.512,18.9,0.494,47.0,0.351,51.59,0.5909,15.0,0.3846,12.0,1.0,19.2,0.883922,4.7,0.7916559,0.74446,0.263087,-0.555194,0.000753579,1.2258,1.0645,1.0645,2.7419,12.9,10.8,20.2,2.7,203.2
55.7,26.0,0.667,5.8,0.273,10.0,0.244,35.56,0.5,0.0,0.0,0.0,1.0,13.4,-0.597827,6.1,0.58331525,-4.17212,-2.74334,-6.83975,-1.86931,0.2692,0.1923,0.1923,0.4615,6.5,6.3,23.5,1.3,193.0
51.8,4.0,0.714,63.6,0.778,1.0,0.5,76.79,0.5568,4.0,0.3158,0.0,1.0,21.1,1.48981,9.0,0.0,4.87709,-5.45107,4.43446,-0.326224,0.0,0.75,1.75,1.5,17.5,0.0,20.1,4.3,203.2
55.7,30.0,0.704,78.3,0.444,10.0,0.303,52.83,0.5455,4.0,0.2857,0.0,1.0,15.0,0.337723,4.1,0.80766124,0.0688249,-1.45299,-1.25,-0.655695,0.7,0.6333,0.7333,1.0333,9.1,8.5,23.9,2.6,195.6
55.7,13.0,1.0,42.9,0.714,0.0,0.0,77.15,0.5568,4.0,0.3158,0.0,1.0,12.5,0.0513109,4.9,1.1668473,-2.61448,1.2299,-4.60543,2.30506,0.5385,0.2308,0.0,0.6923,14.9,19.3,42.1,2.6,185.4
55.7,27.0,0.696,13.9,0.524,40.0,0.325,51.16,0.6923,4.0,0.25,4.0,1.0,16.4,1.09336,2.2,1.277786,1.25764,-2.20272,1.48732,-1.44973,0.8519,0.5185,0.6667,2.2963,12.7,9.9,11.5,1.5,198.1
